sqft_living,bathrooms,bedrooms,floors,price
1210,2.0,4.0,1.0,483300.0
2510,2.5,3.0,2.0,659000.0
2320,1.75,4.0,1.0,480000.0
970,1.0,3.0,1.0,165000.0
1820,1.75,3.0,1.0,659500.0
970,1.0,3.0,1.0,219900.0
1740,1.0,2.0,1.0,315000.0
1590,1.75,3.0,1.0,250000.0
1380,1.0,2.0,1.0,268000.0
1680,1.5,4.0,1.0,380000.0
1220,1.0,2.0,1.0,499000.0
1651,2.0,2.0,1.0,285000.0
1330,1.75,3.0,1.0,183000.0
2940,3.0,3.0,2.0,1070000.0
1410,3.25,3.0,3.0,429000.0
1100,1.0,2.0,1.0,403000.0
1530,1.5,3.0,1.0,375500.0
2110,2.0,3.0,1.0,516200.0
1720,1.75,4.0,1.0,385000.0
1800,2.5,3.0,2.0,515000.0
2210,2.5,4.0,2.0,375000.0
2560,2.25,4.0,2.0,650000.0
1010,1.5,2.0,2.0,306888.0
3340,2.5,4.0,2.0,870000.0
1740,1.0,4.0,1.5,310000.0
1320,2.0,3.0,1.0,251750.0
1520,1.75,3.0,1.0,366000.0
2010,1.5,3.0,1.0,429950.0
2440,3.5,3.0,2.0,710000.0
2550,2.5,5.0,1.0,895000.0
1010,1.0,3.0,1.0,149500.0
1780,2.5,3.0,1.0,310000.0
2180,2.0,3.0,1.5,555000.0
2750,3.25,5.0,2.0,750000.0
3490,3.25,4.0,2.0,745000.0
2550,2.5,3.0,2.0,695000.0
1870,1.75,3.0,1.0,433000.0
1150,1.0,4.0,1.5,307000.0
2050,1.75,3.0,1.0,655275.0
1940,2.75,4.0,2.0,392000.0
1890,1.75,3.0,2.0,359950.0
1630,2.0,4.0,1.0,360000.0
2440,1.75,4.0,1.0,566000.0
3100,2.75,5.0,2.0,700000.0
2090,2.5,3.0,2.0,415000.0
920,1.0,3.0,1.0,199500.0
1580,1.0,3.0,1.5,749000.0
1760,1.75,3.0,1.0,680000.0
2530,2.5,4.0,1.0,400000.0
2490,2.75,4.0,1.0,608000.0
3870,4.5,4.0,2.0,589900.0
2732,2.5,5.0,1.0,480000.0
3230,3.25,5.0,2.0,1059500.0
2930,3.75,6.0,2.0,915000.0
3510,3.5,4.0,2.0,695000.0
2580,2.5,4.0,2.0,899900.0
1060,2.25,2.0,2.0,499950.0
2790,2.75,4.0,2.0,533112.0
2009,2.5,4.0,2.0,303210.0
2880,2.75,5.0,2.0,525000.0
710,1.0,2.0,2.0,399950.0
2070,2.5,3.0,1.5,850830.0
1370,2.0,3.0,1.0,371500.0
1730,1.75,3.0,1.0,522000.0
1680,2.0,4.0,1.0,588000.0
1350,1.0,2.0,1.0,276900.0
1510,1.5,5.0,1.0,248000.0
1860,2.5,3.0,2.0,280000.0
3440,5.0,6.0,2.0,495000.0
4250,3.0,6.0,2.5,665000.0
860,1.0,2.0,1.0,290300.0
1640,1.75,2.0,1.0,527000.0
1295,1.5,2.0,2.0,487028.0
1790,1.75,3.0,1.0,325000.0
2210,1.5,3.0,1.5,799000.0
940,1.0,3.0,1.0,354000.0
1160,1.5,3.0,1.0,262500.0
1990,2.5,3.0,2.0,560200.0
1050,1.0,3.0,1.0,220000.0
1030,1.0,2.0,1.0,650000.0
1420,2.5,3.0,3.0,435000.0
2690,3.75,4.0,2.0,800000.0
3760,2.5,4.0,2.0,1010000.0
700,1.0,2.0,1.0,200000.0
2100,3.5,5.0,2.0,295000.0
2240,2.75,4.0,1.5,580379.0
3470,2.5,4.0,2.0,875000.0
3370,2.5,3.0,2.0,515000.0
2790,2.5,4.0,2.0,599000.0
1870,2.5,3.0,2.0,285000.0
1520,1.75,3.0,1.0,290000.0
750,1.75,1.0,1.0,355000.0
1460,1.5,3.0,1.0,381000.0
2600,2.5,3.0,2.0,571000.0
3320,2.5,4.0,2.0,852600.0
2340,2.5,5.0,2.0,1085000.0
890,1.0,3.0,1.0,371000.0
1720,1.75,3.0,1.0,514000.0
1270,1.5,3.0,2.0,386000.0
2180,2.5,4.0,2.0,464000.0
2030,2.25,4.0,1.0,335000.0
2490,2.75,4.0,2.0,740000.0
1470,1.75,4.0,1.0,465000.0
2500,2.75,3.0,1.0,700000.0
4500,3.5,3.0,2.0,785000.0
1460,3.25,3.0,2.0,350000.0
620,1.0,1.0,1.0,148000.0
1550,1.75,3.0,1.0,530000.0
1430,2.5,3.0,3.0,349000.0
1360,1.5,3.0,1.5,240000.0
2210,2.5,3.0,2.0,330000.0
2460,1.75,4.0,1.5,735000.0
2180,2.5,3.0,1.0,545000.0
1570,1.75,3.0,1.0,214950.0
4140,2.75,4.0,2.0,657500.0
1140,1.0,3.0,1.5,476000.0
800,1.0,2.0,1.0,110000.0
2414,2.75,4.0,2.0,292000.0
1160,1.0,3.0,1.0,317000.0
3170,2.5,4.0,2.0,455000.0
2060,2.0,3.0,1.0,460000.0
1640,2.0,3.0,1.0,405000.0
720,1.0,2.0,1.0,333000.0
1860,1.0,4.0,1.5,427000.0
2810,2.5,4.0,2.0,742000.0
2090,2.5,4.0,1.0,465000.0
3280,2.5,4.0,2.0,809950.0
2090,2.0,4.0,1.5,619400.0
2430,1.75,3.0,1.0,762400.0
2520,2.25,5.0,2.0,535000.0
2510,3.0,5.0,1.5,881000.0
3370,2.75,4.0,1.0,813000.0
1640,2.0,3.0,1.5,234000.0
2250,2.5,3.0,2.0,308900.0
2300,2.5,4.0,1.0,450000.0
1650,3.5,3.0,3.0,547500.0
710,1.0,2.0,2.0,399950.0
2550,3.5,4.0,2.0,516000.0
982,1.5,2.0,2.0,250000.0
1630,2.25,3.0,2.0,475000.0
2550,2.5,4.0,2.0,415000.0
1240,1.25,2.0,2.0,545000.0
2456,2.5,3.0,2.0,329950.0
3950,3.5,3.0,1.5,784000.0
2180,2.25,4.0,2.0,610750.0
3140,2.5,4.0,1.0,578000.0
1970,1.75,3.0,1.0,501000.0
1940,2.0,5.0,1.5,465250.0
3064,0.0,0.0,3.5,1095000.0
970,1.0,2.0,1.0,315000.0
2460,2.25,4.0,1.0,900000.0
3010,2.5,4.0,2.0,789500.0
2460,2.0,3.0,1.0,678500.0
2080,2.0,3.0,1.0,342500.0
3960,3.25,4.0,2.0,860000.0
2490,2.5,4.0,2.0,306000.0
2060,2.0,5.0,2.0,580000.0
1330,1.0,3.0,1.0,405000.0
1600,1.75,3.0,1.0,510000.0
820,1.0,2.0,1.0,173000.0
1200,1.75,4.0,1.0,210000.0
1050,1.0,3.0,1.0,445000.0
1910,2.5,3.0,2.5,585000.0
1800,1.75,3.0,1.0,381000.0
2060,2.25,3.0,1.0,890000.0
1840,1.75,3.0,1.0,235000.0
1250,2.5,3.0,3.0,480000.0
1510,1.0,2.0,1.5,575000.0
2300,2.25,4.0,1.5,350000.0
1490,1.5,4.0,2.0,259000.0
2820,2.75,5.0,1.0,599000.0
1130,1.5,4.0,1.0,210000.0
1510,1.0,3.0,1.5,545000.0
1970,2.5,3.0,2.0,299995.0
1210,1.0,3.0,1.5,440000.0
3280,2.5,4.0,2.0,699000.0
2420,2.0,3.0,1.0,795000.0
2460,1.75,5.0,1.5,445000.0
1180,1.0,3.0,1.0,397990.0
1900,2.75,3.0,1.0,706000.0
1651,3.25,3.0,2.0,363000.0
2130,2.25,4.0,2.0,850000.0
1430,1.0,2.0,1.5,620000.0
1910,2.5,4.0,1.0,333000.0
2110,1.75,3.0,1.0,743000.0
1630,1.5,2.0,1.0,448000.0
2470,2.5,4.0,2.0,485000.0
2640,2.25,4.0,1.0,489950.0
2990,2.75,5.0,2.0,498500.0
2120,2.5,3.0,2.0,531000.0
2050,2.5,3.0,1.0,670000.0
1880,3.0,5.0,1.0,310000.0
2790,3.0,3.0,2.0,835000.0
2140,2.5,4.0,2.0,495000.0
1769,2.0,3.0,1.0,495000.0
1710,1.0,3.0,1.5,440000.0
420,0.75,1.0,1.0,280000.0
3270,2.5,4.0,2.0,1070000.0
2370,2.5,4.0,2.0,1034500.0
1770,2.5,4.0,2.0,248000.0
2210,2.5,4.0,1.0,294000.0
1710,2.25,3.0,2.0,561000.0
2710,2.0,4.0,1.0,656500.0
2340,3.0,3.0,2.0,660000.0
1220,1.0,2.0,1.0,370000.0
1060,1.0,3.0,1.0,349950.0
910,1.0,2.0,1.0,223000.0
1880,1.75,4.0,1.5,560000.0
1870,1.75,4.0,2.0,594000.0
1480,2.25,3.0,2.0,600000.0
1880,2.5,3.0,2.0,315000.0
1890,1.75,4.0,1.0,430000.0
1560,2.75,3.0,1.0,440000.0
1070,1.5,2.0,2.0,312500.0
1470,3.25,3.0,2.0,300000.0
2570,2.5,3.0,2.5,680000.0
1170,2.25,2.0,2.0,336750.0
2320,3.5,5.0,2.0,822500.0
2440,3.0,4.0,2.0,589000.0
4120,2.5,4.0,2.0,863000.0
1440,1.75,2.0,1.0,210000.0
1340,1.0,3.0,1.0,206135.0
3010,3.75,6.0,2.0,1125000.0
1840,1.75,3.0,1.0,285000.0
930,1.0,2.0,1.0,230000.0
4070,2.75,4.0,2.0,845000.0
1820,1.75,3.0,1.0,350000.0
1280,1.0,3.0,1.5,304000.0
900,1.0,2.0,1.0,370000.0
1980,1.75,3.0,1.0,810000.0
2010,2.25,4.0,1.0,440000.0
2750,2.5,4.0,2.0,1030000.0
3140,2.0,4.0,1.0,775000.0
1900,1.75,3.0,1.0,235000.0
1830,1.0,3.0,1.5,499950.0
3320,2.75,5.0,2.0,622500.0
2700,2.5,4.0,1.0,300000.0
1290,1.0,3.0,1.0,205000.0
1500,1.75,3.0,1.0,435000.0
3650,2.75,4.0,1.5,697000.0
1270,1.0,3.0,1.5,153000.0
2630,2.25,4.0,2.0,454000.0
1800,1.5,2.0,1.0,345000.0
1870,1.0,3.0,1.5,585000.0
2540,2.5,4.0,2.0,380000.0
1930,2.5,4.0,1.0,250600.0
2770,2.25,4.0,2.0,890000.0
2220,2.5,4.0,2.0,370000.0
1650,1.5,3.0,1.0,369500.0
3670,2.5,4.0,2.0,883000.0
3770,2.5,4.0,2.0,950000.0
2350,1.75,3.0,1.0,615000.0
1210,1.5,3.0,1.0,305000.0
2010,2.5,4.0,2.0,590000.0
1580,2.5,3.0,2.0,485000.0
710,1.0,2.0,1.0,215000.0
1910,2.0,3.0,1.5,430000.0
1880,2.5,4.0,2.0,324900.0
2280,2.0,2.0,2.0,849900.0
3100,2.75,5.0,1.0,975000.0
2350,2.5,5.0,2.0,910000.0
1850,1.75,3.0,1.0,459950.0
2070,2.5,3.0,2.0,325000.0
2020,2.75,4.0,1.0,513000.0
1580,2.25,3.0,1.0,475000.0
2690,2.5,4.0,2.0,419000.0
2420,2.5,4.0,1.0,760000.0
2540,1.5,5.0,2.0,1120000.0
1150,1.0,2.0,1.0,129000.0
3210,2.5,5.0,1.0,725000.0
2040,2.5,3.0,2.0,580000.0
1920,2.25,3.0,1.0,385000.0
1900,1.75,4.0,1.0,265000.0
1070,2.5,3.0,2.0,330000.0
2790,2.5,4.0,2.0,665000.0
2860,2.5,3.0,2.0,799000.0
2250,2.0,3.0,1.0,589000.0
1460,1.0,3.0,1.0,538000.0
1540,1.0,3.0,1.5,530100.0
2910,2.0,3.0,2.0,718500.0
1180,1.75,3.0,1.0,299000.0
1640,1.75,3.0,1.0,556000.0
1520,2.0,4.0,1.0,171000.0
3610,3.0,5.0,2.0,540000.0
1400,2.25,3.0,2.0,250000.0
3200,3.5,4.0,2.0,795000.0
1384,3.0,3.0,2.0,575000.0
1410,2.25,3.0,2.0,379500.0
2050,2.5,4.0,2.0,385000.0
1750,2.5,4.0,2.0,415500.0
1510,2.0,3.0,1.0,397500.0
1930,2.5,3.0,2.0,530000.0
2960,2.5,4.0,2.0,883000.0
2920,2.75,5.0,1.0,850000.0
1980,1.0,2.0,1.0,496752.0
1430,1.75,3.0,1.0,330000.0
2450,2.75,4.0,2.0,735000.0
2360,2.75,4.0,2.0,525000.0
1890,2.5,3.0,2.0,269950.0
2140,1.75,3.0,1.0,650000.0
1900,2.0,3.0,1.0,520500.0
2700,2.5,4.0,2.0,652500.0
2430,3.0,5.0,1.0,506000.0
1110,1.0,3.0,1.0,416000.0
2280,2.75,4.0,1.0,500000.0
1550,1.75,3.0,1.0,460000.0
1530,2.0,3.0,1.0,371025.0
2440,2.5,4.0,2.0,576000.0
1760,2.25,4.0,2.0,353500.0
1070,1.75,3.0,1.0,183000.0
1990,1.75,3.0,1.0,763101.0
1090,1.5,2.0,1.0,460000.0
1890,1.5,4.0,1.5,825000.0
1000,1.0,3.0,1.0,265000.0
1770,1.75,3.0,1.0,295000.0
2360,3.0,4.0,1.0,418000.0
3380,3.5,3.0,2.0,554000.0
1700,2.5,3.0,2.0,534500.0
1600,1.75,2.0,1.0,690000.0
2050,2.5,4.0,2.0,530000.0
1210,1.75,2.0,2.0,357186.0
1940,3.0,5.0,1.0,300000.0
1810,2.0,4.0,1.0,304000.0
1690,1.75,4.0,1.0,385000.0
1800,2.0,4.0,1.0,415000.0
3280,3.5,4.0,2.0,963000.0
4290,2.5,4.0,2.0,792500.0
1150,1.75,3.0,1.0,309212.0
880,1.5,2.0,2.0,235000.0
1720,1.5,3.0,2.0,667000.0
1510,1.5,3.0,1.0,470000.0
1240,2.0,4.0,1.0,375000.0
1580,2.0,4.0,1.0,410000.0
2170,2.25,4.0,2.0,566000.0
2500,2.75,4.0,2.0,680000.0
960,1.0,1.0,1.0,332000.0
3030,2.5,4.0,2.0,902000.0
1540,1.75,3.0,1.0,500000.0
1890,1.75,3.0,1.5,445000.0
2810,2.5,4.0,1.0,825000.0
3530,4.0,4.0,2.0,1095000.0
1100,1.0,3.0,1.0,277000.0
1940,2.5,3.0,1.0,545000.0
2300,2.5,3.0,2.0,435000.0
2110,2.5,3.0,2.0,638000.0
1220,1.5,4.0,1.0,418000.0
1750,1.75,3.0,1.0,499000.0
1230,1.5,3.0,1.0,150000.0
3100,2.5,3.0,2.0,759950.0
1830,2.5,3.0,1.0,427000.0
2640,2.5,5.0,2.0,632500.0
1840,1.75,6.0,1.0,660000.0
3190,2.5,4.0,2.0,862000.0
1120,1.0,2.0,1.5,524000.0
1760,1.5,3.0,1.0,470000.0
1590,2.0,3.0,2.0,385000.0
2120,2.5,4.0,2.0,575000.0
2240,2.5,4.0,1.0,220000.0
890,1.0,2.0,1.0,460000.0
1220,1.5,3.0,1.0,175000.0
2670,2.25,3.0,1.0,465000.0
1120,1.0,3.0,1.0,552000.0
3130,2.75,4.0,2.0,565000.0
1740,2.5,4.0,1.0,518000.0
3290,3.5,4.0,2.0,899950.0
1770,1.0,3.0,1.5,373000.0
2960,2.5,4.0,2.0,385000.0
1200,1.0,2.0,1.0,245000.0
2400,2.0,4.0,2.0,375000.0
2690,3.5,4.0,2.0,699850.0
3550,2.25,6.0,1.0,450000.0
1310,1.5,2.0,1.5,455000.0
2610,2.75,4.0,3.0,650000.0
2760,2.5,5.0,1.0,378000.0
1410,2.0,3.0,1.0,220000.0
1960,1.75,4.0,1.0,285500.0
1212,2.5,3.0,3.0,340000.0
2220,1.5,4.0,1.0,921000.0
2040,2.5,4.0,1.5,375000.0
2800,2.75,4.0,2.0,999000.0
2040,1.5,3.0,1.0,335000.0
830,1.0,2.0,1.0,385000.0
4140,3.5,4.0,2.0,850000.0
2340,2.5,5.0,2.0,429000.0
1420,2.25,3.0,3.0,523950.0
2670,2.75,3.0,1.0,798800.0
1880,2.5,3.0,2.0,284000.0
3450,3.25,4.0,2.0,852880.0
1200,2.25,3.0,3.0,320000.0
3430,3.25,4.0,2.0,749995.0
1350,2.5,3.0,2.0,468500.0
2570,2.5,5.0,2.0,492500.0
2840,3.5,4.0,3.0,685000.0
2650,2.5,4.0,2.0,542525.0
1980,2.0,3.0,3.0,435000.0
1280,1.75,3.0,1.5,242000.0
2610,2.5,4.0,2.0,325000.0
3010,2.75,5.0,2.0,837700.0
930,1.0,1.0,1.0,210000.0
1180,1.5,3.0,1.0,187500.0
1710,1.0,5.0,1.5,560000.0
1380,2.0,3.0,1.0,272000.0
1190,1.75,3.0,1.0,235000.0
1870,2.0,3.0,1.0,259000.0
3130,3.5,5.0,2.0,866059.0
900,1.0,2.0,1.0,473000.0
1880,1.5,3.0,1.0,405000.0
3010,4.25,4.0,2.0,870000.0
2280,2.25,3.0,1.0,475000.0
2970,2.5,3.0,2.0,499500.0
1620,2.5,2.0,2.0,386000.0
1550,1.5,4.0,1.5,458000.0
2240,1.75,3.0,2.0,550000.0
2830,2.5,3.0,2.0,605500.0
2890,2.5,3.0,2.0,421000.0
1990,2.25,4.0,2.0,536000.0
1370,1.75,3.0,1.0,247200.0
1088,1.5,2.0,2.0,250000.0
1740,1.75,4.0,1.0,204950.0
1730,2.0,3.0,1.0,430000.0
1800,2.5,4.0,2.0,250000.0
1440,1.75,3.0,1.0,260000.0
1720,1.0,4.0,1.5,547000.0
2800,3.5,5.0,2.0,379900.0
2300,2.5,3.0,1.0,738500.0
2030,2.25,4.0,1.0,545000.0
740,1.0,2.0,1.0,342000.0
1920,1.0,4.0,1.0,170000.0
2490,2.5,4.0,2.0,616000.0
1380,2.0,3.0,1.0,640000.0
1530,2.5,3.0,1.0,332000.0
2420,3.25,3.0,2.0,1010000.0
2150,2.5,4.0,2.0,380000.0
1610,2.0,4.0,1.0,415000.0
2650,3.5,4.0,2.0,1008000.0
2700,2.75,4.0,2.0,669000.0
1270,1.5,3.0,1.0,260000.0
3150,2.75,4.0,1.0,854000.0
2010,2.25,3.0,2.0,605000.0
860,1.0,3.0,1.5,320000.0
1410,2.0,3.0,1.0,229950.0
1700,1.75,3.0,1.0,255000.0
1230,2.25,2.0,2.0,479000.0
1180,2.5,3.0,3.0,472000.0
1430,1.5,3.0,1.0,198000.0
1450,2.0,4.0,1.5,440000.0
2180,1.75,3.0,1.0,506000.0
2210,2.5,4.0,2.0,382500.0
1480,1.5,2.0,1.0,269500.0
2340,2.0,3.0,1.0,560000.0
3860,3.5,4.0,2.0,840000.0
2300,2.75,3.0,2.0,479500.0
1450,1.5,3.0,1.0,402000.0
1380,2.5,2.0,3.0,549000.0
2470,2.5,4.0,2.0,449950.0
2030,1.75,4.0,1.5,493000.0
1440,0.75,4.0,1.0,142500.0
1160,1.75,3.0,1.0,250000.0
1580,1.0,3.0,2.0,729000.0
1430,2.75,2.0,2.0,465000.0
1494,2.0,2.0,2.0,465000.0
1930,2.25,4.0,1.0,280000.0
2740,1.75,6.0,1.0,675000.0
1880,2.0,3.0,1.0,667500.0
2590,2.5,3.0,2.0,809000.0
2140,2.25,3.0,2.0,400000.0
1870,2.0,4.0,1.5,310000.0
1230,1.0,2.0,1.0,435000.0
2340,2.5,4.0,2.0,465950.0
880,1.5,3.0,1.0,253000.0
3040,2.5,3.0,2.0,330000.0
1120,1.0,4.0,1.5,554000.0
1380,2.0,3.0,3.0,350000.0
1660,2.5,4.0,2.0,294999.0
2940,2.5,4.0,2.0,752000.0
1670,2.5,4.0,2.0,451000.0
2630,2.75,4.0,2.0,725000.0
2250,2.75,4.0,1.0,345000.0
1320,1.0,3.0,1.0,206000.0
2700,2.0,5.0,1.0,580000.0
980,1.0,3.0,1.0,430000.0
2650,2.5,4.0,2.0,720000.0
3670,4.25,7.0,2.0,824000.0
2960,1.75,3.0,1.0,936000.0
3070,2.75,4.0,2.0,535000.0
1413,2.5,3.0,2.0,286800.0
1260,2.5,2.0,3.0,350000.0
1680,2.5,3.0,2.0,345000.0
1230,2.25,3.0,2.0,435000.0
2770,3.25,3.0,2.0,461000.0
2910,2.25,3.0,2.0,770000.0
1600,2.5,3.0,2.0,330000.0
1820,2.5,4.0,2.0,322500.0
1700,1.75,3.0,1.0,475000.0
790,1.0,2.0,1.0,250275.0
1720,2.25,3.0,1.0,274500.0
990,1.0,3.0,1.0,284950.0
1770,1.75,4.0,1.0,264950.0
1260,2.0,3.0,1.0,242000.0
3640,2.5,4.0,2.0,913000.0
2040,1.75,3.0,1.0,555000.0
1980,1.75,4.0,1.0,711000.0
3600,2.5,5.0,1.0,403500.0
4270,2.5,4.0,1.0,975000.0
2030,2.0,4.0,1.5,253779.0
1689,3.25,3.0,3.0,384400.0
2870,2.75,5.0,1.0,646000.0
1270,1.75,3.0,1.0,415000.0
2790,2.5,4.0,2.0,764000.0
3850,3.25,5.0,2.0,507000.0
1560,2.5,3.0,1.5,545500.0
1180,1.75,3.0,1.0,450000.0
1820,1.75,4.0,1.0,264000.0
1260,1.75,5.0,1.5,650000.0
2640,2.5,3.0,2.0,365000.0
1100,1.0,2.0,1.0,343566.0
1950,2.5,3.0,2.0,375000.0
1380,2.0,3.0,1.0,295000.0
2200,2.75,3.0,1.0,325000.0
2050,1.5,4.0,1.0,265000.0
2795,3.0,5.0,2.0,562000.0
2050,2.5,4.0,2.0,540000.0
2150,1.75,5.0,1.0,279950.0
1970,1.75,3.0,1.0,540000.0
2660,2.5,4.0,1.0,310000.0
720,1.0,1.0,1.0,190000.0
2410,2.5,4.0,2.0,440000.0
1080,1.0,2.0,1.0,230000.0
1180,1.75,3.0,1.0,455000.0
660,1.0,2.0,1.0,175000.0
2920,1.75,3.0,1.0,650000.0
1080,1.0,3.0,1.5,192500.0
1670,1.75,3.0,1.0,239950.0
1370,1.0,6.0,1.5,175000.0
3450,3.5,5.0,1.0,850000.0
1970,2.0,4.0,1.0,410000.0
2290,2.5,4.0,2.0,570000.0
2240,2.5,5.0,1.0,469000.0
1240,1.0,2.0,1.0,559000.0
2420,2.5,3.0,2.0,739888.0
3260,3.5,5.0,2.0,568450.0
670,1.0,2.0,1.0,240000.0
3160,3.25,5.0,2.0,574950.0
1990,2.25,3.0,2.0,180000.0
1700,2.5,3.0,2.0,300000.0
2807,2.5,4.0,2.0,630000.0
1770,1.75,4.0,1.0,507000.0
2570,2.5,4.0,1.0,287500.0
3450,3.0,3.0,2.0,688000.0
1670,2.0,3.0,1.0,424000.0
1050,1.75,3.0,1.5,400000.0
1910,2.5,4.0,2.0,620000.0
910,1.0,3.0,1.0,300000.0
2480,2.25,5.0,2.0,615000.0
1820,1.5,2.0,2.0,206000.0
2920,2.5,4.0,2.0,515500.0
1870,2.25,5.0,1.0,554000.0
3810,3.5,4.0,2.0,825000.0
2190,2.25,4.0,2.0,855000.0
1730,2.5,3.0,2.0,315000.0
2220,2.5,5.0,1.0,299000.0
1320,1.5,3.0,1.0,650000.0
1510,1.75,3.0,1.0,465000.0
2120,2.0,3.0,2.0,535000.0
1690,2.0,2.0,1.0,564000.0
1360,3.5,3.0,2.0,515000.0
3250,2.5,4.0,2.0,580000.0
1490,2.25,3.0,2.0,309000.0
1930,1.75,3.0,1.0,536751.0
2020,2.5,4.0,2.0,415000.0
1584,2.25,3.0,2.0,267000.0
3170,2.5,4.0,2.0,820000.0
1430,2.5,2.0,3.0,485000.0
1380,3.25,3.0,3.0,482000.0
2610,2.5,4.0,2.0,535000.0
1540,3.25,3.0,3.0,690000.0
1940,2.5,3.0,1.0,576000.0
2160,2.5,3.0,1.5,378750.0
1530,1.75,4.0,1.5,269900.0
1440,2.0,3.0,1.0,210000.0
2640,2.5,4.0,2.0,429900.0
2850,2.5,4.0,2.0,360000.0
1260,1.0,2.0,1.0,405000.0
1610,1.75,3.0,1.0,450000.0
1360,2.0,3.0,1.5,703000.0
2496,2.5,4.0,2.0,661000.0
2160,2.25,4.0,1.0,580000.0
1320,1.0,3.0,2.0,464000.0
2540,2.5,2.0,2.0,945000.0
2620,3.0,4.0,1.0,659500.0
1140,1.5,3.0,1.0,200000.0
1790,2.0,3.0,1.0,280000.0
2140,2.0,3.0,1.0,346150.0
1330,1.0,3.0,2.0,197500.0
2590,2.5,4.0,2.0,799000.0
1620,1.0,2.0,1.0,350000.0
2440,2.5,4.0,2.0,720000.0
2020,2.75,3.0,1.0,519000.0
1470,1.5,3.0,2.0,590300.0
2520,2.75,6.0,1.0,410000.0
1440,1.75,2.0,1.0,437000.0
1640,2.25,3.0,1.0,221000.0
2150,2.25,4.0,1.0,380000.0
1570,1.0,2.0,1.0,506000.0
1980,1.0,4.0,1.0,395000.0
1210,1.0,3.0,1.5,285000.0
1900,1.75,3.0,1.5,311000.0
1940,1.75,3.0,1.0,520000.0
1310,1.75,3.0,1.0,435000.0
990,1.0,2.0,1.0,120000.0
1340,2.0,3.0,1.0,186000.0
2160,2.25,4.0,1.0,756000.0
2080,2.0,4.0,1.0,248000.0
1300,2.0,3.0,1.5,287000.0
2610,2.5,4.0,2.0,510000.0
1050,1.0,3.0,1.0,249000.0
2480,2.5,3.0,2.0,340000.0
1820,2.25,4.0,1.5,399888.0
1170,1.75,3.0,1.0,440000.0
2370,2.25,4.0,1.0,899000.0
3090,3.75,5.0,2.0,540500.0
2310,1.75,3.0,1.0,385000.0
2060,2.25,4.0,1.0,558000.0
2540,2.0,3.0,1.0,600000.0
2400,2.5,4.0,2.0,450000.0
1320,1.0,3.0,1.0,232500.0
790,1.0,2.0,1.0,436000.0
1790,2.0,4.0,1.0,240000.0
1820,2.25,3.0,2.0,489950.0
1670,2.0,6.0,1.0,680000.0
3990,3.5,5.0,2.0,1068000.0
1430,2.0,3.0,1.0,352450.0
2030,2.0,4.0,1.0,335000.0
1290,1.75,4.0,2.0,549000.0
2520,3.25,4.0,1.5,618250.0
1590,1.75,2.0,1.5,850000.0
3530,2.0,5.0,1.5,930000.0
1610,2.5,3.0,2.0,505000.0
3280,2.5,4.0,2.0,925000.0
1860,1.75,3.0,1.0,275000.0
1840,1.75,3.0,1.0,499000.0
2120,2.5,3.0,2.0,507000.0
2270,2.5,4.0,1.0,619850.0
2840,2.5,3.0,1.0,500000.0
1220,1.5,4.0,1.0,310000.0
2310,2.5,4.0,2.0,646000.0
1840,1.75,3.0,1.0,265000.0
950,2.5,3.0,2.0,475000.0
3070,2.25,4.0,2.0,600000.0
1730,2.0,3.0,1.0,470000.0
920,1.0,2.0,1.0,319950.0
3200,2.75,3.0,2.0,712000.0
3010,2.75,4.0,2.0,775000.0
1600,2.25,3.0,1.0,390000.0
2840,2.5,4.0,2.0,585000.0
2430,2.5,3.0,2.0,1027000.0
1750,1.75,3.0,2.0,232603.0
1240,2.25,3.0,3.0,543000.0
1530,3.25,3.0,3.0,607500.0
3390,3.5,3.0,2.0,750000.0
2320,2.5,3.0,1.0,728050.0
2650,2.5,4.0,2.0,734990.0
2238,2.5,3.0,2.0,330000.0
2620,2.5,4.0,2.0,605000.0
1910,2.75,3.0,1.0,441000.0
3040,2.5,4.0,2.0,650000.0
1500,1.0,3.0,1.0,395000.0
380,0.75,1.0,1.0,245000.0
2970,3.5,4.0,2.0,905000.0
3030,3.25,4.0,2.0,660000.0
1890,2.5,4.0,1.0,378000.0
1040,1.0,2.0,1.0,600000.0
2090,2.5,4.0,2.0,632500.0
1680,2.0,2.0,2.0,210000.0
2770,2.5,2.0,2.0,754800.0
1020,1.0,2.0,1.0,175000.0
1470,2.25,3.0,2.0,455000.0
1430,2.0,3.0,1.0,450000.0
2050,1.75,4.0,1.0,790000.0
2080,1.0,4.0,1.0,480000.0
2870,2.25,3.0,2.0,850000.0
3940,3.25,4.0,2.0,725000.0
1520,1.5,3.0,1.0,380000.0
1700,1.5,3.0,1.0,979000.0
1940,2.25,3.0,1.0,359950.0
2870,2.25,4.0,2.0,665900.0
3240,3.25,3.0,2.0,812000.0
1150,1.0,3.0,1.0,203000.0
1440,1.5,3.0,1.0,456000.0
2200,2.5,5.0,1.5,547000.0
1470,2.0,3.0,1.0,280000.0
1760,1.75,2.0,1.0,640000.0
1780,1.75,3.0,1.0,477000.0
2450,2.25,4.0,1.0,455000.0
1890,3.5,3.0,2.0,587206.0
2540,2.5,3.0,2.0,425000.0
1360,1.0,4.0,1.5,511500.0
1310,2.0,2.0,2.0,218000.0
1510,2.0,3.0,1.0,332000.0
1860,1.5,3.0,1.0,291000.0
